,Player,Team_x,ShootsCatches_x,DOB,BirthCity,StateProvince,Country,Nationality,HeightInches,WeightPounds,DraftYear,DraftRound,DraftPickNumber,FirstSeason,HOF,GamesPlayed_x,Wins_x,Losses_x,Ties_x,OvertimeLosses_x,Shutouts_x,Season,Team_y,ShootsCatches_y,GamesPlayed_y,GamesStarted,Wins_y,Losses_y,Ties_y,OvertimeLosses_y,ShotsAgainst,Saves,GoalsAgainst,SavePct,GoalsAgainstAvg,TimeOnIce,Shutouts_y,GoalsScored,Assists,Points,PenaltyMinutes
1999,Marek Schwarz,,R,1986-04-01,Mlada Boleslav,,CZE,CZE,72,180,2004,1,17,2006-07,N,6,0,2,,0,0,2006-07,STL,R,2,1,0,1,,0,25,22,3,0.88,3,60:03,0,0,0,0,0
2000,Travis Scott,,L,1975-09-14,Kanata,ON,CAN,CAN,74,162,,,,2000-01,N,1,0,0,0,,0,2000-01,LAK,L,1,0,0,0,0,,10,7,3,0.7,7.28,24:43,0,0,0,0,0
2001,Ben Scrivens,,L,1986-09-11,Spruce Grove,AB,CAN,CAN,74,181,,,,2011-12,N,144,47,64,,17,7,2012-13,TOR,L,20,17,7,9,,0,542,496,46,0.915,2.69,1024:51,2,0,0,0,6
2002,Ben Scrivens,,L,1986-09-11,Spruce Grove,AB,CAN,CAN,74,181,,,,2011-12,N,144,47,64,,17,7,2011-12,TOR,L,12,11,4,5,,2,359,324,35,0.903,3.13,671:37,0,0,0,0,4
2003,Ben Scrivens,,L,1986-09-11,Spruce Grove,AB,CAN,CAN,74,181,,,,2011-12,N,144,47,64,,17,7,2014-15,EDM,L,57,53,15,26,,11,1542,1372,170,0.89,3.16,3227:34,1,0,1,1,4
2004,Ben Scrivens,,L,1986-09-11,Spruce Grove,AB,CAN,CAN,74,181,,,,2011-12,N,144,47,64,,17,7,2015-16,MTL,L,15,14,5,8,,0,447,405,42,0.906,3.07,821:58,0,0,0,0,0
2005,Ben Scrivens,,L,1986-09-11,Spruce Grove,AB,CAN,CAN,74,181,,,,2011-12,N,144,47,64,,17,7,2013-14,"LAK,EDM",L,40,35,16,16,,4,1205,1111,94,0.922,2.55,2210:07,4,0,1,1,6
2006,Gilles Senn,NJD,R,1996-03-01,Bülach,,CHE,CHE,77,191,2017,5,129,2019-20,N,2,0,1,,0,0,2019-20,NJD,R,2,1,0,1,,0,41,37,4,0.902,3.42,70:05,0,0,0,0,0
2007,Igor Shesterkin,NYR,L,1995-12-30,Moscow,,RUS,RUS,73,189,2014,4,118,2019-20,N,118,72,33,,11,9,2022-23,NYR,L,18,18,10,4,,4,540,493,47,0.913,2.59,1087:59,1,0,0,0,0
2008,Igor Shesterkin,NYR,L,1995-12-30,Moscow,,RUS,RUS,73,189,2014,4,118,2019-20,N,118,72,33,,11,9,2019-20,NYR,L,12,12,10,2,,0,424,395,29,0.932,2.52,691:35,0,0,0,0,0
2009,Igor Shesterkin,NYR,L,1995-12-30,Moscow,,RUS,RUS,73,189,2014,4,118,2019-20,N,118,72,33,,11,9,2021-22,NYR,L,53,52,36,13,,4,1622,1516,106,0.935,2.07,3070:32,6,0,1,1,2
2010,Igor Shesterkin,NYR,L,1995-12-30,Moscow,,RUS,RUS,73,189,2014,4,118,2019-20,N,118,72,33,,11,9,2020-21,NYR,L,35,31,16,14,,3,987,904,83,0.916,2.62,1899:01,2,0,0,0,0
2011,Steve Shields,,L,1972-07-19,Toronto,ON,CAN,CAN,75,215,1991,5,101,1995-96,N,246,80,104,39,1,10,1995-96,BUF,L,2,0,1,0,0,,32,28,4,0.875,3.19,75:11,0,0,0,0,2
2012,Steve Shields,,L,1972-07-19,Toronto,ON,CAN,CAN,75,215,1991,5,101,1995-96,N,246,80,104,39,1,10,2005-06,ATL,L,5,5,1,2,,1,129,110,19,0.853,4.28,266:09,0,0,0,0,0
2013,Steve Shields,,L,1972-07-19,Toronto,ON,CAN,CAN,75,215,1991,5,101,1995-96,N,246,80,104,39,1,10,1998-99,SJS,L,37,34,15,11,8,,1011,931,80,0.921,2.22,2162:13,4,0,1,1,6
2014,Steve Shields,,L,1972-07-19,Toronto,ON,CAN,CAN,75,215,1991,5,101,1995-96,N,246,80,104,39,1,10,2000-01,SJS,L,21,16,6,8,5,,531,484,47,0.911,2.48,1135:16,2,0,0,0,2
2015,Steve Shields,,L,1972-07-19,Toronto,ON,CAN,CAN,75,215,1991,5,101,1995-96,N,246,80,104,39,1,10,1996-97,BUF,L,13,13,3,8,2,,447,408,39,0.913,2.96,789:19,0,0,0,0,4
2016,Steve Shields,,L,1972-07-19,Toronto,ON,CAN,CAN,75,215,1991,5,101,1995-96,N,246,80,104,39,1,10,2003-04,FLA,L,16,10,3,6,1,,346,304,42,0.879,3.44,732:19,0,0,0,0,6
2017,Steve Shields,,L,1972-07-19,Toronto,ON,CAN,CAN,75,215,1991,5,101,1995-96,N,246,80,104,39,1,10,1997-98,BUF,L,16,10,3,6,4,,408,371,37,0.909,2.83,784:49,0,0,0,0,17
2018,Steve Shields,,L,1972-07-19,Toronto,ON,CAN,CAN,75,215,1991,5,101,1995-96,N,246,80,104,39,1,10,2002-03,BOS,L,36,34,12,13,9,,930,833,97,0.896,2.76,2112:11,0,0,0,0,8
2019,Steve Shields,,L,1972-07-19,Toronto,ON,CAN,CAN,75,215,1991,5,101,1995-96,N,246,80,104,39,1,10,2001-02,ANA,L,33,31,9,20,2,,850,771,79,0.907,2.67,1777:29,0,0,0,0,4
2020,Steve Shields,,L,1972-07-19,Toronto,ON,CAN,CAN,75,215,1991,5,101,1995-96,N,246,80,104,39,1,10,1999-00,SJS,L,67,65,27,30,8,,1826,1664,162,0.911,2.56,3796:38,4,0,1,1,29
2021,Mikhail Shtalenkov,,L,1965-10-20,Moscow,,RUS,RUS,73,184,1993,5,108,1993-94,N,190,62,82,19,,8,1999-00,"PHX,FLA",L,30,28,15,10,4,,739,669,70,0.905,2.35,1786:06,2,0,3,3,4
2022,Mikhail Shtalenkov,,L,1965-10-20,Moscow,,RUS,RUS,73,184,1993,5,108,1993-94,N,190,62,82,19,,8,1996-97,ANA,L,24,16,7,8,1,,539,487,52,0.904,2.89,1078:47,2,0,0,0,4
2023,Mikhail Shtalenkov,,L,1965-10-20,Moscow,,RUS,RUS,73,184,1993,5,108,1993-94,N,190,62,82,19,,8,1997-98,ANA,L,40,36,13,18,5,,1031,921,110,0.893,3.22,2048:40,1,0,1,1,0
2024,Mikhail Shtalenkov,,L,1965-10-20,Moscow,,RUS,RUS,73,184,1993,5,108,1993-94,N,190,62,82,19,,8,1998-99,"EDM,PHX",L,38,34,13,19,4,,886,796,90,0.898,2.62,2062:30,3,0,0,0,2
2025,Mikhail Shtalenkov,,L,1965-10-20,Moscow,,RUS,RUS,73,184,1993,5,108,1993-94,N,190,62,82,19,,8,1995-96,ANA,L,30,24,7,16,3,,814,729,85,0.896,3.12,1637:12,0,0,2,2,2
2026,Richard Shulmistra,,L,1971-04-01,Sudbury,ON,CAN,CAN,74,186,,,,1997-98,N,2,1,1,0,,0,1997-98,NJD,L,1,1,0,1,0,,30,28,2,0.933,1.94,61:53,0,0,0,0,0
2027,Richard Shulmistra,,L,1971-04-01,Sudbury,ON,CAN,CAN,74,186,,,,1997-98,N,2,1,1,0,,0,1999-00,FLA,L,1,1,1,0,0,,21,20,1,0.952,1,60:00,0,0,0,0,0
2028,Peter Sidorkiewicz,,L,1963-06-29,Dabrowa Bialostocka,,POL,POL,69,180,1981,5,91,1987-88,N,155,38,90,16,,3,1997-98,NJD,L,1,0,0,0,0,,8,7,1,0.875,3,20:00,0,0,0,0,0
2029,Jordan Sigalet,,L,1981-02-19,New Westminster,BC,CAN,CAN,73,180,2001,7,209,2005-06,N,1,0,0,,0,0,2005-06,BOS,L,1,0,0,0,,0,0,0,0,,0,0:43,0,0,0,0,0
2030,Kent Simpson,,L,1992-03-26,Edmonton,AB,CAN,CAN,74,209,2010,2,58,2013-14,N,1,0,0,,0,0,2013-14,CHI,L,1,0,0,0,,0,7,5,2,0.714,6,20:00,0,0,0,0,0
2031,Mackenzie Skapski,,L,1994-06-15,Abbotsford,BC,CAN,CAN,75,197,2013,6,170,2014-15,N,2,2,0,,0,1,2014-15,NYR,L,2,2,2,0,,0,45,44,1,0.978,0.5,119:05,1,0,0,0,0
2032,Stuart Skinner,EDM,L,1998-11-01,Edmonton,AB,CAN,CAN,76,206,2017,3,78,2020-21,N,26,13,11,,0,1,2022-23,EDM,L,12,11,6,5,,0,396,362,34,0.914,2.91,701:44,0,0,0,0,0
2033,Stuart Skinner,EDM,L,1998-11-01,Edmonton,AB,CAN,CAN,76,206,2017,3,78,2020-21,N,26,13,11,,0,1,2021-22,EDM,L,13,12,6,6,,0,367,335,32,0.913,2.62,734:09,1,0,0,0,0
2034,Stuart Skinner,EDM,L,1998-11-01,Edmonton,AB,CAN,CAN,76,206,2017,3,78,2020-21,N,26,13,11,,0,1,2020-21,EDM,L,1,1,1,0,,0,38,33,5,0.868,5.03,59:41,0,0,0,0,0
2035,Peter Skudra,,L,1973-04-24,Riga,,LVA,LVA,73,185,,,,1997-98,N,146,51,47,20,,6,2001-02,VAN,L,23,17,10,8,2,,508,461,47,0.907,2.42,1165:36,1,0,0,0,2
2036,Peter Skudra,,L,1973-04-24,Riga,,LVA,LVA,73,185,,,,1997-98,N,146,51,47,20,,6,1998-99,PIT,L,37,28,15,11,5,,822,733,89,0.892,2.79,1914:12,3,0,0,0,2
2037,Peter Skudra,,L,1973-04-24,Riga,,LVA,LVA,73,185,,,,1997-98,N,146,51,47,20,,6,2002-03,VAN,L,23,20,9,5,6,,522,468,54,0.897,2.72,1192:24,1,0,1,1,0
2038,Peter Skudra,,L,1973-04-24,Riga,,LVA,LVA,73,185,,,,1997-98,N,146,51,47,20,,6,2000-01,"BUF,BOS",L,26,16,6,12,1,,511,449,62,0.879,3.33,1116:26,0,0,0,0,0
2039,Peter Skudra,,L,1973-04-24,Riga,,LVA,LVA,73,185,,,,1997-98,N,146,51,47,20,,6,1997-98,PIT,L,17,12,6,4,3,,341,315,26,0.924,1.83,851:23,0,0,1,1,2
2040,Peter Skudra,,L,1973-04-24,Riga,,LVA,LVA,73,185,,,,1997-98,N,146,51,47,20,,6,1999-00,PIT,L,20,12,5,7,3,,374,326,48,0.872,3.12,922:16,1,0,0,0,0
2041,Jeremy Smith,,L,1989-04-13,Dearborn,MI,USA,USA,72,177,2007,2,54,2016-17,N,10,1,6,,1,0,2016-17,COL,L,10,8,1,6,,1,286,254,32,0.888,3.54,542:43,0,0,0,0,0
2042,Mike Smith,EDM,L,1982-03-22,Kingston,ON,CAN,CAN,77,220,2001,5,161,2006-07,N,670,299,263,,78,44,2008-09,TBL,L,41,40,14,18,,9,1282,1174,108,0.916,2.62,2471:21,2,0,1,1,23
2043,Mike Smith,EDM,L,1982-03-22,Kingston,ON,CAN,CAN,77,220,2001,5,161,2006-07,N,670,299,263,,78,44,2020-21,EDM,L,32,30,21,6,,2,921,850,71,0.923,2.31,1846:33,3,0,2,2,6
2044,Mike Smith,EDM,L,1982-03-22,Kingston,ON,CAN,CAN,77,220,2001,5,161,2006-07,N,670,299,263,,78,44,2019-20,EDM,L,39,37,19,12,,6,1087,981,106,0.902,2.95,2156:51,1,0,2,2,21
2045,Mike Smith,EDM,L,1982-03-22,Kingston,ON,CAN,CAN,77,220,2001,5,161,2006-07,N,670,299,263,,78,44,2006-07,DAL,L,23,18,12,5,,2,511,466,45,0.912,2.23,1213:20,3,0,0,0,2
2046,Mike Smith,EDM,L,1982-03-22,Kingston,ON,CAN,CAN,77,220,2001,5,161,2006-07,N,670,299,263,,78,44,2013-14,PHX,L,62,61,27,21,,10,1871,1712,159,0.915,2.64,3609:58,3,1,3,4,14
2047,Mike Smith,EDM,L,1982-03-22,Kingston,ON,CAN,CAN,77,220,2001,5,161,2006-07,N,670,299,263,,78,44,2016-17,ARI,L,55,55,19,26,,9,1819,1663,156,0.914,2.92,3202:08,3,0,0,0,14
2048,Mike Smith,EDM,L,1982-03-22,Kingston,ON,CAN,CAN,77,220,2001,5,161,2006-07,N,670,299,263,,78,44,2009-10,TBL,L,42,36,13,18,,7,1165,1048,117,0.9,3.09,2272:33,2,0,0,0,14
2049,Mike Smith,EDM,L,1982-03-22,Kingston,ON,CAN,CAN,77,220,2001,5,161,2006-07,N,670,299,263,,78,44,2015-16,ARI,L,32,32,15,13,,2,921,844,77,0.916,2.63,1753:30,3,0,1,1,2
2050,Mike Smith,EDM,L,1982-03-22,Kingston,ON,CAN,CAN,77,220,2001,5,161,2006-07,N,670,299,263,,78,44,2010-11,TBL,L,22,20,13,6,,1,576,518,58,0.899,2.89,1202:29,1,0,1,1,2
2051,Mike Smith,EDM,L,1982-03-22,Kingston,ON,CAN,CAN,77,220,2001,5,161,2006-07,N,670,299,263,,78,44,2018-19,CGY,L,42,40,23,16,,2,1069,960,109,0.898,2.72,2400:19,2,0,3,3,2
2052,Mike Smith,EDM,L,1982-03-22,Kingston,ON,CAN,CAN,77,220,2001,5,161,2006-07,N,670,299,263,,78,44,2011-12,PHX,L,67,67,38,18,,10,2066,1922,144,0.93,2.21,3903:12,8,0,2,2,16
2053,Mike Smith,EDM,L,1982-03-22,Kingston,ON,CAN,CAN,77,220,2001,5,161,2006-07,N,670,299,263,,78,44,2014-15,ARI,L,62,61,14,42,,5,1955,1768,187,0.904,3.16,3555:47,0,0,1,1,10
2054,Mike Smith,EDM,L,1982-03-22,Kingston,ON,CAN,CAN,77,220,2001,5,161,2006-07,N,670,299,263,,78,44,2021-22,EDM,L,28,27,16,9,,2,874,800,74,0.915,2.81,1579:58,2,0,1,1,6
2055,Mike Smith,EDM,L,1982-03-22,Kingston,ON,CAN,CAN,77,220,2001,5,161,2006-07,N,670,299,263,,78,44,2012-13,PHX,L,34,34,15,12,,5,938,854,84,0.91,2.58,1955:33,5,0,0,0,0
2056,Mike Smith,EDM,L,1982-03-22,Kingston,ON,CAN,CAN,77,220,2001,5,161,2006-07,N,670,299,263,,78,44,2017-18,CGY,L,55,55,25,22,,6,1686,1545,141,0.916,2.65,3190:36,3,0,2,2,8
2057,Mike Smith,EDM,L,1982-03-22,Kingston,ON,CAN,CAN,77,220,2001,5,161,2006-07,N,670,299,263,,78,44,2007-08,"DAL,TBL",L,34,32,15,19,,0,848,764,84,0.901,2.59,1945:41,3,0,1,1,12
2058,Garth Snow,,L,1969-07-28,Wrentham,MA,USA,USA,75,200,1987,6,114,1993-94,N,368,135,147,43,1,16,2002-03,NYI,L,43,37,16,17,5,,1120,1028,92,0.918,2.31,2390:10,1,0,0,0,24
2059,Garth Snow,,L,1969-07-28,Wrentham,MA,USA,USA,75,200,1987,6,114,1993-94,N,368,135,147,43,1,16,1999-00,VAN,L,32,28,10,15,3,,775,699,76,0.902,2.66,1712:17,0,0,2,2,8
2060,Garth Snow,,L,1969-07-28,Wrentham,MA,USA,USA,75,200,1987,6,114,1993-94,N,368,135,147,43,1,16,1996-97,PHI,L,35,28,14,8,8,,816,737,79,0.903,2.52,1884:26,2,0,1,1,30
2061,Garth Snow,,L,1969-07-28,Wrentham,MA,USA,USA,75,200,1987,6,114,1993-94,N,368,135,147,43,1,16,1995-96,PHI,L,26,23,12,8,4,,648,579,69,0.894,2.88,1437:14,0,0,0,0,18
2062,Garth Snow,,L,1969-07-28,Wrentham,MA,USA,USA,75,200,1987,6,114,1993-94,N,368,135,147,43,1,16,2001-02,NYI,L,25,17,10,7,2,,549,494,55,0.9,2.71,1216:53,2,0,0,0,14
2063,Garth Snow,,L,1969-07-28,Wrentham,MA,USA,USA,75,200,1987,6,114,1993-94,N,368,135,147,43,1,16,2005-06,NYI,L,20,16,4,13,,1,595,527,68,0.886,3.72,1096:05,0,0,0,0,2
2064,Garth Snow,,L,1969-07-28,Wrentham,MA,USA,USA,75,200,1987,6,114,1993-94,N,368,135,147,43,1,16,1997-98,"PHI,VAN",L,41,35,17,15,4,,944,851,93,0.901,2.59,2155:01,1,0,0,0,22
2065,Garth Snow,,L,1969-07-28,Wrentham,MA,USA,USA,75,200,1987,6,114,1993-94,N,368,135,147,43,1,16,2000-01,PIT,L,35,34,14,15,4,,1014,913,101,0.9,2.98,2031:43,3,0,0,0,8
2066,Garth Snow,,L,1969-07-28,Wrentham,MA,USA,USA,75,200,1987,6,114,1993-94,N,368,135,147,43,1,16,2003-04,NYI,L,39,34,14,15,5,,932,838,94,0.899,2.8,2015:11,1,0,1,1,28
2067,Garth Snow,,L,1969-07-28,Wrentham,MA,USA,USA,75,200,1987,6,114,1993-94,N,368,135,147,43,1,16,1998-99,VAN,L,65,62,20,31,8,,1715,1544,171,0.9,2.93,3500:36,6,0,1,1,34
2068,Arvid Soderblom,CHI,L,1999-08-19,Göteborg,,SWE,SWE,75,180,,,,2021-22,N,12,2,7,,2,0,2022-23,CHI,L,9,8,2,5,,2,296,268,28,0.905,3.24,518:48,0,0,0,0,0
2069,Arvid Soderblom,CHI,L,1999-08-19,Göteborg,,SWE,SWE,75,180,,,,2021-22,N,12,2,7,,2,0,2021-22,CHI,L,3,2,0,2,,0,95,82,13,0.863,5.01,155:49,0,0,0,0,0
2070,Tommy Soderstrom,,L,1969-07-17,Stockholm,,SWE,SWE,69,155,1990,11,214,1992-93,N,156,45,69,19,,10,1996-97,NYI,L,1,0,0,0,0,,0,0,0,,0,0:26,0,0,0,0,0
2071,Tommy Soderstrom,,L,1969-07-17,Stockholm,,SWE,SWE,69,155,1990,11,214,1992-93,N,156,45,69,19,,10,1995-96,NYI,L,51,41,11,22,6,,1370,1203,167,0.878,3.87,2589:34,2,0,0,0,7
2072,Mads Sogaard,OTT,L,2000-12-13,Aalborg,,DNK,DNK,79,196,2019,2,37,2021-22,N,2,1,1,,0,0,2021-22,OTT,L,2,2,1,1,,0,54,48,6,0.889,3.07,117:18,0,0,0,0,0
2073,Ilya Sorokin,NYI,L,1995-08-04,Mezhdurechensk,,RUS,RUS,75,195,2014,3,78,2020-21,N,92,49,31,,11,12,2022-23,NYI,L,18,17,10,7,,0,546,509,37,0.932,2.17,1023:16,2,0,0,0,0
2074,Ilya Sorokin,NYI,L,1995-08-04,Mezhdurechensk,,RUS,RUS,75,195,2014,3,78,2020-21,N,92,49,31,,11,12,2021-22,NYI,L,52,52,26,18,,8,1643,1520,123,0.925,2.4,3072:17,7,0,0,0,0
2075,Ilya Sorokin,NYI,L,1995-08-04,Mezhdurechensk,,RUS,RUS,75,195,2014,3,78,2020-21,N,92,49,31,,11,12,2020-21,NYI,L,22,21,13,6,,3,563,517,46,0.918,2.17,1271:47,3,0,0,0,0
2076,Garret Sparks,,L,1993-06-28,Elmhurst,IL,USA,USA,75,220,2011,7,190,2015-16,N,40,15,18,,2,2,2019-20,VGK,L,1,0,0,0,,0,14,12,2,0.857,4.38,27:24,0,0,0,0,0
2077,Garret Sparks,,L,1993-06-28,Elmhurst,IL,USA,USA,75,220,2011,7,190,2015-16,N,40,15,18,,2,2,2018-19,TOR,L,20,17,8,9,,1,592,534,58,0.902,3.15,1104:42,1,0,0,0,0
2078,Garret Sparks,,L,1993-06-28,Elmhurst,IL,USA,USA,75,220,2011,7,190,2015-16,N,40,15,18,,2,2,2021-22,LAK,L,2,1,1,0,,0,47,44,3,0.936,1.85,97:13,0,0,0,0,0
2079,Garret Sparks,,L,1993-06-28,Elmhurst,IL,USA,USA,75,220,2011,7,190,2015-16,N,40,15,18,,2,2,2015-16,TOR,L,17,17,6,9,,1,456,407,49,0.893,3.02,974:57,1,0,0,0,0
2080,Alex Stalock,CHI,L,1987-07-28,Saint Paul,MN,USA,USA,71,170,2005,4,112,2010-11,N,159,64,52,,19,9,2018-19,MIN,L,21,16,6,8,,3,525,472,53,0.899,2.99,1065:06,0,0,2,2,4
2081,Alex Stalock,CHI,L,1987-07-28,Saint Paul,MN,USA,USA,71,170,2005,4,112,2010-11,N,159,64,52,,19,9,2012-13,SJS,L,2,0,0,0,,1,13,11,2,0.846,2.87,41:49,0,0,0,0,0
2082,Alex Stalock,CHI,L,1987-07-28,Saint Paul,MN,USA,USA,71,170,2005,4,112,2010-11,N,159,64,52,,19,9,2016-17,MIN,L,2,2,1,1,,0,54,51,3,0.944,1.51,118:55,0,0,0,0,0
2083,Alex Stalock,CHI,L,1987-07-28,Saint Paul,MN,USA,USA,71,170,2005,4,112,2010-11,N,159,64,52,,19,9,2022-23,CHI,L,7,6,3,2,,1,187,171,16,0.914,2.93,328:12,0,0,0,0,2
2084,Alex Stalock,CHI,L,1987-07-28,Saint Paul,MN,USA,USA,71,170,2005,4,112,2010-11,N,159,64,52,,19,9,2017-18,MIN,L,28,23,10,10,,4,787,716,71,0.91,2.85,1495:16,1,0,0,0,0
2085,Alex Stalock,CHI,L,1987-07-28,Saint Paul,MN,USA,USA,71,170,2005,4,112,2010-11,N,159,64,52,,19,9,2014-15,SJS,L,22,19,8,9,,2,553,499,54,0.902,2.62,1236:30,2,0,0,0,2
2086,Alex Stalock,CHI,L,1987-07-28,Saint Paul,MN,USA,USA,71,170,2005,4,112,2010-11,N,159,64,52,,19,9,2019-20,MIN,L,38,36,20,11,,4,1082,985,97,0.91,2.67,2177:21,4,0,1,1,4
2087,Alex Stalock,CHI,L,1987-07-28,Saint Paul,MN,USA,USA,71,170,2005,4,112,2010-11,N,159,64,52,,19,9,2021-22,SJS,L,1,1,0,1,,0,28,22,6,0.786,7.81,46:07,0,0,0,0,0
2088,Alex Stalock,CHI,L,1987-07-28,Saint Paul,MN,USA,USA,71,170,2005,4,112,2010-11,N,159,64,52,,19,9,2010-11,SJS,L,1,0,1,0,,0,9,9,0,1,0,29:47,0,0,0,0,0
2089,Alex Stalock,CHI,L,1987-07-28,Saint Paul,MN,USA,USA,71,170,2005,4,112,2010-11,N,159,64,52,,19,9,2013-14,SJS,L,24,18,12,5,,2,571,532,39,0.932,1.87,1251:43,2,0,0,0,2
2090,Alex Stalock,CHI,L,1987-07-28,Saint Paul,MN,USA,USA,71,170,2005,4,112,2010-11,N,159,64,52,,19,9,2015-16,SJS,L,13,9,3,5,,2,285,252,33,0.884,2.94,674:08,0,0,1,1,0
2091,Rastislav Stana,,L,1980-01-10,Kosice,,SVK,SVK,74,184,1998,7,193,2003-04,N,6,1,2,0,,0,2003-04,WSH,L,6,3,1,2,0,,100,89,11,0.89,3.12,211:15,0,0,0,0,0
2092,Tobias Stephan,,L,1984-01-21,Zürich,,CHE,CHE,74,180,2002,2,34,2007-08,N,11,1,3,,2,0,2007-08,DAL,L,1,1,0,0,,1,40,38,2,0.95,1.98,60:38,0,0,0,0,0
2093,Tobias Stephan,,L,1984-01-21,Zürich,,CHE,CHE,74,180,2002,2,34,2007-08,N,11,1,3,,2,0,2008-09,DAL,L,10,5,1,3,,1,208,181,27,0.87,3.7,437:52,0,0,1,1,0
2094,Anthony Stolarz,ANA,L,1994-01-20,Edison,NJ,USA,USA,78,243,2012,2,45,2016-17,N,73,24,22,,7,6,2020-21,ANA,L,8,7,4,3,,0,230,213,17,0.926,2.2,464:18,1,0,1,1,0
2095,Anthony Stolarz,ANA,L,1994-01-20,Edison,NJ,USA,USA,78,243,2012,2,45,2016-17,N,73,24,22,,7,6,2018-19,"PHI,EDM",L,18,12,4,5,,3,503,453,50,0.901,3.45,868:25,1,0,0,0,0
2096,Anthony Stolarz,ANA,L,1994-01-20,Edison,NJ,USA,USA,78,243,2012,2,45,2016-17,N,73,24,22,,7,6,2019-20,ANA,L,1,1,0,1,,0,36,34,2,0.944,2.04,58:52,0,0,0,0,0
2097,Anthony Stolarz,ANA,L,1994-01-20,Edison,NJ,USA,USA,78,243,2012,2,45,2016-17,N,73,24,22,,7,6,2016-17,PHI,L,7,4,2,1,,1,181,168,13,0.928,2.07,376:05,1,0,0,0,0
2098,Anthony Stolarz,ANA,L,1994-01-20,Edison,NJ,USA,USA,78,243,2012,2,45,2016-17,N,73,24,22,,7,6,2022-23,ANA,L,11,6,2,4,,0,268,239,30,0.892,3.92,459:37,0,0,0,0,0
2099,Anthony Stolarz,ANA,L,1994-01-20,Edison,NJ,USA,USA,78,243,2012,2,45,2016-17,N,73,24,22,,7,6,2021-22,ANA,L,28,23,12,8,,3,809,742,67,0.917,2.67,1506:25,3,0,1,1,2
2100,Jamie Storr,,L,1975-12-28,Brampton,ON,CAN,CAN,74,200,1994,1,7,1994-95,N,219,85,86,23,,16,2000-01,LAK,L,45,41,19,18,6,,1131,1017,114,0.899,2.74,2497:30,4,0,0,0,4
2101,Jamie Storr,,L,1975-12-28,Brampton,ON,CAN,CAN,74,200,1994,1,7,1994-95,N,219,85,86,23,,16,1996-97,LAK,L,5,4,2,1,1,,147,136,11,0.925,2.49,264:37,0,0,0,0,0
2102,Jamie Storr,,L,1975-12-28,Brampton,ON,CAN,CAN,74,200,1994,1,7,1994-95,N,219,85,86,23,,16,2001-02,LAK,L,19,12,9,4,3,,360,332,28,0.922,1.9,886:27,2,0,0,0,4
2103,Jamie Storr,,L,1975-12-28,Brampton,ON,CAN,CAN,74,200,1994,1,7,1994-95,N,219,85,86,23,,16,2002-03,LAK,L,39,33,12,19,2,,904,818,86,0.905,2.55,2027:26,3,0,1,1,8
2104,Jamie Storr,,L,1975-12-28,Brampton,ON,CAN,CAN,74,200,1994,1,7,1994-95,N,219,85,86,23,,16,2003-04,CAR,L,14,8,0,8,2,,262,230,32,0.878,2.91,660:21,0,0,0,0,0
2105,Jamie Storr,,L,1975-12-28,Brampton,ON,CAN,CAN,74,200,1994,1,7,1994-95,N,219,85,86,23,,16,1999-00,LAK,L,42,38,18,15,5,,1008,915,93,0.908,2.53,2205:33,1,0,1,1,4
2106,Jamie Storr,,L,1975-12-28,Brampton,ON,CAN,CAN,74,200,1994,1,7,1994-95,N,219,85,86,23,,16,1995-96,LAK,L,5,5,3,1,0,,147,135,12,0.918,2.75,261:42,0,0,0,0,0
2107,Jamie Storr,,L,1975-12-28,Brampton,ON,CAN,CAN,74,200,1994,1,7,1994-95,N,219,85,86,23,,16,1997-98,LAK,L,17,14,9,5,1,,482,448,34,0.929,2.22,919:48,2,0,0,0,0
2108,Jamie Storr,,L,1975-12-28,Brampton,ON,CAN,CAN,74,200,1994,1,7,1994-95,N,219,85,86,23,,16,1998-99,LAK,L,28,26,12,12,2,,724,663,61,0.916,2.4,1524:51,4,0,1,1,6
2109,Malcolm Subban,BUF,L,1993-12-21,Toronto,ON,CAN,CAN,74,215,2012,1,24,2014-15,N,86,36,33,,9,3,2017-18,VGK,L,22,19,13,4,,2,614,559,55,0.91,2.68,1230:11,0,0,0,0,2
2110,Malcolm Subban,BUF,L,1993-12-21,Toronto,ON,CAN,CAN,74,215,2012,1,24,2014-15,N,86,36,33,,9,3,2019-20,"VGK,CHI",L,21,19,9,7,,3,546,486,60,0.89,3.17,1134:15,0,0,0,0,0
2111,Malcolm Subban,BUF,L,1993-12-21,Toronto,ON,CAN,CAN,74,215,2012,1,24,2014-15,N,86,36,33,,9,3,2018-19,VGK,L,21,20,8,10,,2,612,552,60,0.902,2.93,1226:47,1,0,0,0,4
2112,Malcolm Subban,BUF,L,1993-12-21,Toronto,ON,CAN,CAN,74,215,2012,1,24,2014-15,N,86,36,33,,9,3,2014-15,BOS,L,1,1,0,1,,0,6,3,3,0.5,5.76,31:15,0,0,0,0,0
2113,Malcolm Subban,BUF,L,1993-12-21,Toronto,ON,CAN,CAN,74,215,2012,1,24,2014-15,N,86,36,33,,9,3,2016-17,BOS,L,1,1,0,1,,0,16,13,3,0.813,5.88,30:36,0,0,0,0,0
2114,Malcolm Subban,BUF,L,1993-12-21,Toronto,ON,CAN,CAN,74,215,2012,1,24,2014-15,N,86,36,33,,9,3,2021-22,BUF,L,4,3,0,2,,1,132,115,17,0.871,4.85,210:28,0,0,0,0,0
